"qudtUri","ucumCode"
"http://qudt.org/vocab/unit/KiloJ-PER-K","kJ.K-1"
"http://qudt.org/vocab/unit/KiloJ-PER-KiloGM","kJ.kg-1"
"http://qudt.org/vocab/unit/KiloJ-PER-KiloGM-K","kJ.kg-1.K-1"
"http://qudt.org/vocab/unit/KiloJ-PER-KiloV","kJ.kV-1"
"http://qudt.org/vocab/unit/KiloJ-PER-MIN","kJ.min-1"
"http://qudt.org/vocab/unit/KiloJ-PER-MOL","kJ.mol-1"
"http://qudt.org/vocab/unit/KiloJ-PER-SEC","kJ.s-1"
"http://qudt.org/vocab/unit/KiloL","kL"
"http://qudt.org/vocab/unit/KiloL-PER-HR","kL.h-1"
"http://qudt.org/vocab/unit/KiloLB","k[lb_av]"
"http://qudt.org/vocab/unit/KiloLB-PER-HR","k[lb_av].h-1"
"http://qudt.org/vocab/unit/KiloLB_F","k[lbf_av]"
"http://qudt.org/vocab/unit/KiloLB_F-FT-PER-A","k[lbf_av].[ft_i].A-1"
"http://qudt.org/vocab/unit/KiloLB_F-FT-PER-LB","k[lbf_av].[ft_i].[lb_av]-1"
"http://qudt.org/vocab/unit/KiloLB_F-PER-FT","k[lbf_av].[ft_i]-1"
"http://qudt.org/vocab/unit/KiloLB_F-PER-IN2","k[lbf_av].[in_i]-2"
"http://qudt.org/vocab/unit/KiloLM","klm"
"http://qudt.org/vocab/unit/KiloM","km"
"http://qudt.org/vocab/unit/KiloM-PER-DAY","km.d-1"
"http://qudt.org/vocab/unit/KiloM-PER-HR","km.h-1"
"http://qudt.org/vocab/unit/KiloM-PER-SEC","km.s-1"
"http://qudt.org/vocab/unit/KiloM-PER-SEC-BAR","km.s-1.bar-1"
"http://qudt.org/vocab/unit/KiloM-PER-SEC2","km.s-2"
"http://qudt.org/vocab/unit/KiloM2","km2"
"http://qudt.org/vocab/unit/KiloM2-PER-SEC2","km2.s-2"
"http://qudt.org/vocab/unit/KiloM3-PER-SEC2","km3.s-2"
"http://qudt.org/vocab/unit/KiloMIL_Circ","k[cml_i]"
"http://qudt.org/vocab/unit/KiloMOL","kmol"
"http://qudt.org/vocab/unit/KiloMOL-PER-HR","kmol.h-1"
"http://qudt.org/vocab/unit/KiloMOL-PER-KiloGM","kmol.kg-1"
"http://qudt.org/vocab/unit/KiloMOL-PER-M3","kmol.m-3"
"http://qudt.org/vocab/unit/KiloMOL-PER-M3-BAR","kmol.m-3.bar-1"
"http://qudt.org/vocab/unit/KiloMOL-PER-M3-K","kmol.m-3.K-1"
"http://qudt.org/vocab/unit/KiloMOL-PER-MIN","kmol.min-1"
"http://qudt.org/vocab/unit/KiloMOL-PER-SEC","kmol.s-1"
"http://qudt.org/vocab/unit/KiloN","kN"
"http://qudt.org/vocab/unit/KiloN-M","kN.m"
"http://qudt.org/vocab/unit/KiloN-M-PER-DEG","kN.m.deg-1"
"http://qudt.org/vocab/unit/KiloN-M-PER-DEG-M","kN.m.deg-1.m-1"
"http://qudt.org/vocab/unit/KiloN-M-PER-M","kN.m.m-1"
"http://qudt.org/vocab/unit/KiloN-M-PER-M2","kN.m.m-2"
"http://qudt.org/vocab/unit/KiloN-M2","kN.m2"
"http://qudt.org/vocab/unit/KiloN-PER-CentiM2","kN.cm-2"
"http://qudt.org/vocab/unit/KiloN-PER-M","kN.m-1"
"http://qudt.org/vocab/unit/KiloN-PER-M2","kN.m-2"
"http://qudt.org/vocab/unit/KiloN-PER-M3","kN.m-3"
"http://qudt.org/vocab/unit/KiloN-PER-MilliM2","kN.mm-2"
"http://qudt.org/vocab/unit/KiloOHM","kOhm"
"http://qudt.org/vocab/unit/KiloOHM-M","kOhm.m"
"http://qudt.org/vocab/unit/KiloOHM-PER-BAR","kOhm.bar-1"
"http://qudt.org/vocab/unit/KiloOHM-PER-K","kOhm.K-1"
"http://qudt.org/vocab/unit/KiloOHM-PER-M","kOhm.m-1"
"http://qudt.org/vocab/unit/KiloPA","kPa"
"http://qudt.org/vocab/unit/KiloPA-M2-PER-GM","kPa.m2.g-1"
"http://qudt.org/vocab/unit/KiloPA-PER-BAR","kPa.bar-1"
"http://qudt.org/vocab/unit/KiloPA-PER-K","kPa.K-1"
"http://qudt.org/vocab/unit/KiloPA-PER-M","kPa.m-1"
"http://qudt.org/vocab/unit/KiloPA-PER-MilliM","kPa.mm-1"
"http://qudt.org/vocab/unit/KiloPA_A","kPa{absolute}"
"http://qudt.org/vocab/unit/KiloPOISE","kP"
"http://qudt.org/vocab/unit/KiloPOND",NA
"http://qudt.org/vocab/unit/KiloR","kR"
"http://qudt.org/vocab/unit/KiloS","kS"
"http://qudt.org/vocab/unit/KiloS-PER-M","kS.m-1"
"http://qudt.org/vocab/unit/KiloSEC","ks"
"http://qudt.org/vocab/unit/KiloT","kT"
"http://qudt.org/vocab/unit/KiloTON_Metric","kt"
"http://qudt.org/vocab/unit/KiloTONNE","kt"
"http://qudt.org/vocab/unit/KiloTONNE-PER-YR","kt.a-1"
"http://qudt.org/vocab/unit/KiloV","kV"
"http://qudt.org/vocab/unit/KiloV-A","kV.A"
"http://qudt.org/vocab/unit/KiloV-A-HR","kV.A.h"
"http://qudt.org/vocab/unit/KiloV-A-PER-K","kV.A.K-1"
"http://qudt.org/vocab/unit/KiloV-A_Reactive","kV.A{reactive}"
"http://qudt.org/vocab/unit/KiloV-A_Reactive-HR","kV.A.h{reactive}"
"http://qudt.org/vocab/unit/KiloV-A_Reactive-PER-K",NA
"http://qudt.org/vocab/unit/KiloV-PER-M","kV.m-1"
"http://qudt.org/vocab/unit/KiloVA","kVA"
"http://qudt.org/vocab/unit/KiloVA-HR","kVA.h"
"http://qudt.org/vocab/unit/KiloVA-PER-K","kVA.K-1"
"http://qudt.org/vocab/unit/KiloVAR","kVA{reactive}"
"http://qudt.org/vocab/unit/KiloVAR-HR","kVA{reactive}.h"
"http://qudt.org/vocab/unit/KiloVAR-PER-K","kVA{reactive}.K-1"
"http://qudt.org/vocab/unit/KiloW","kW"
"http://qudt.org/vocab/unit/KiloW-HR","kW.h"
"http://qudt.org/vocab/unit/KiloW-HR-PER-M2","kW.h.m-2"
"http://qudt.org/vocab/unit/KiloW-PER-M-DEG_C","kW.m-1.Cel-1"
"http://qudt.org/vocab/unit/KiloW-PER-M-K","kW.m-1.K-1"
"http://qudt.org/vocab/unit/KiloW-PER-M2","kW.m-2"
"http://qudt.org/vocab/unit/KiloW-PER-M2-K","kW.m-2.K-1"
"http://qudt.org/vocab/unit/KiloW-PER-TON_FG",NA
"http://qudt.org/vocab/unit/KiloWB","kWb"
"http://qudt.org/vocab/unit/KiloWB-PER-M","kWb.m-1"
"http://qudt.org/vocab/unit/KiloYR","ka"
"http://qudt.org/vocab/unit/KIP_F","k[lbf_av]"
"http://qudt.org/vocab/unit/KIP_F-PER-IN2","k[lbf_av].[in_i]-2"
"http://qudt.org/vocab/unit/KN","[kn_i]"
"http://qudt.org/vocab/unit/KN-PER-SEC","[kn_i].s-1"
"http://qudt.org/vocab/unit/KY","Ky"
"http://qudt.org/vocab/unit/L","L"
"http://qudt.org/vocab/unit/L-PER-BAR","L.bar-1"
"http://qudt.org/vocab/unit/L-PER-DAY","L.d-1"
"http://qudt.org/vocab/unit/L-PER-DAY-BAR","L.d-1.bar-1"
"http://qudt.org/vocab/unit/L-PER-DAY-K","L.d-1.K-1"
"http://qudt.org/vocab/unit/L-PER-HA","L.har-1"
"http://qudt.org/vocab/unit/L-PER-HR","L.h-1"
"http://qudt.org/vocab/unit/L-PER-HR-BAR","L.h-1.bar-1"
"http://qudt.org/vocab/unit/L-PER-HR-K","L.h-1.K-1"
"http://qudt.org/vocab/unit/L-PER-K","L.K-1"
"http://qudt.org/vocab/unit/L-PER-KiloGM","L.kg-1"
"http://qudt.org/vocab/unit/L-PER-L","L.L-1"
"http://qudt.org/vocab/unit/L-PER-MicroMOL","L.umol-1"
"http://qudt.org/vocab/unit/L-PER-MIN","L.min-1"
"http://qudt.org/vocab/unit/L-PER-MIN-BAR","L.min-1.bar-1"
"http://qudt.org/vocab/unit/L-PER-MIN-K","L.min-1.K-1"
"http://qudt.org/vocab/unit/L-PER-MOL","L.mol-1"
"http://qudt.org/vocab/unit/L-PER-MOL-SEC","L.mol-1.s-1"
"http://qudt.org/vocab/unit/L-PER-SEC","L.s-1"
"http://qudt.org/vocab/unit/L-PER-SEC-BAR","L.s-1.bar-1"
"http://qudt.org/vocab/unit/L-PER-SEC-K","L.s-1.K-1"
"http://qudt.org/vocab/unit/L-PER-SEC-M2","L.s-1.m-2"
"http://qudt.org/vocab/unit/LA","Lmb"
"http://qudt.org/vocab/unit/LA_FT","[ft-Lmb]"
"http://qudt.org/vocab/unit/LANGLEY",NA
"http://qudt.org/vocab/unit/LB","[lb_av]"
"http://qudt.org/vocab/unit/LB-DEG_F","[lb_av].[degF]"
"http://qudt.org/vocab/unit/LB-DEG_R","[lb_av].[degR]"
"http://qudt.org/vocab/unit/LB-FT-PER-SEC","[lb_av].[ft_i].s-1"
"http://qudt.org/vocab/unit/LB-FT2","[lb_av].[ft_i]2"
"http://qudt.org/vocab/unit/LB-FT2-PER-GAL_UK-LB_F-SEC","[lb_av].[ft_i]2.[gal_br]-1.[lbf_av]-1.s-1"
"http://qudt.org/vocab/unit/LB-FT2-PER-GAL_US-LB_F-SEC","[lb_av].[ft_i]2.[gal_us]-1.[lbf_av]-1.s-1"
"http://qudt.org/vocab/unit/LB-FT2-PER-IN3-LB_F-SEC","[lb_av].[ft_i]2.[in_i]-3.[lbf_av]-1.s-1"
"http://qudt.org/vocab/unit/LB-HR-PER-FT3-GAL_UK","[lb_av].h.[ft_i]-3.[gal_br]-1"
"http://qudt.org/vocab/unit/LB-HR-PER-FT3-GAL_US","[lb_av].h.[ft_i]-3.[gal_us]-1"
"http://qudt.org/vocab/unit/LB-HR-PER-FT3-IN3","[lb_av].h.[ft_i]-3.[in_i]-3"
"http://qudt.org/vocab/unit/LB-HR-PER-FT3-YD3","[lb_av].h.[ft_i]-3.[yd_i]-3"
"http://qudt.org/vocab/unit/LB-HR-PER-FT6","[lb_av].h.[ft_i]-6"
"http://qudt.org/vocab/unit/LB-HR-PER-GAL_UK-FT3","[lb_av].h.[gal_br]-1.[ft_i]-3"
"http://qudt.org/vocab/unit/LB-HR-PER-GAL_UK-IN3","[lb_av].h.[gal_br]-1.[in_i]-3"
"http://qudt.org/vocab/unit/LB-HR-PER-GAL_UK-YD3","[lb_av].h.[gal_br]-1.[yd_i]-3"
"http://qudt.org/vocab/unit/LB-HR-PER-GAL_UK2","[lb_av].h.[gal_br]-2"
"http://qudt.org/vocab/unit/LB-HR-PER-GAL_US-FT3","[lb_av].h.[gal_us]-1.[ft_i]-3"
"http://qudt.org/vocab/unit/LB-HR-PER-GAL_US-IN3","[lb_av].h.[gal_us]-1.[in_i]-3"
"http://qudt.org/vocab/unit/LB-HR-PER-GAL_US-YD3","[lb_av].h.[gal_us]-1.[yd_i]-3"
"http://qudt.org/vocab/unit/LB-HR-PER-GAL_US2","[lb_av].h.[gal_us]-2"
"http://qudt.org/vocab/unit/LB-HR-PER-IN3-FT3","[lb_av].h.[in_i]-3.[ft_i]-3"
"http://qudt.org/vocab/unit/LB-HR-PER-IN3-GAL_UK","[lb_av].h.[in_i]-3.[gal_br]-1"
"http://qudt.org/vocab/unit/LB-HR-PER-IN3-GAL_US","[lb_av].h.[in_i]-3.[gal_us]-1"
"http://qudt.org/vocab/unit/LB-HR-PER-IN3-YD3","[lb_av].h.[in_i]-3.[yd_i]-3"
"http://qudt.org/vocab/unit/LB-HR-PER-IN6","[lb_av].h.[in_i]-6"
"http://qudt.org/vocab/unit/LB-IN","[lb_av].[in_i]"
"http://qudt.org/vocab/unit/LB-IN-PER-SEC","[lb_av].[in_i].s-1"
"http://qudt.org/vocab/unit/LB-IN2","[lb_av].[in_i]2"
"http://qudt.org/vocab/unit/LB-IN2-PER-FT3-LB_F-SEC","[lb_av].[in_i]2.[ft_i]-3.[lbf_av]-1.s-1"
"http://qudt.org/vocab/unit/LB-IN2-PER-GAL_UK-LB_F-SEC","[lb_av].[in_i]2.[gal_br]-1.[lbf_av]-1.s-1"
"http://qudt.org/vocab/unit/LB-IN2-PER-GAL_US-LB_F-SEC","[lb_av].[in_i]2.[gal_us]-1.[lbf_av]-1.s-1"
"http://qudt.org/vocab/unit/LB-IN2-PER-IN3-LB_F-SEC","[lb_av].[in_i]2.[in_i]-3.[lbf_av]-1.s-1"
"http://qudt.org/vocab/unit/LB-MIN-PER-FT3-GAL_UK","[lb_av].min.[ft_i]-3.[gal_br]-1"
"http://qudt.org/vocab/unit/LB-MIN-PER-FT3-GAL_US","[lb_av].min.[ft_i]-3.[gal_us]-1"
"http://qudt.org/vocab/unit/LB-MIN-PER-FT3-IN3","[lb_av].min.[ft_i]-3.[in_i]-3"
"http://qudt.org/vocab/unit/LB-MIN-PER-FT3-YD3","[lb_av].min.[ft_i]-3.[yd_i]-3"
"http://qudt.org/vocab/unit/LB-MIN-PER-FT6","[lb_av].min.[ft_i]-6"
"http://qudt.org/vocab/unit/LB-MIN-PER-GAL_UK-FT3","[lb_av].min.[gal_br]-1.[ft_i]-3"
"http://qudt.org/vocab/unit/LB-MIN-PER-GAL_UK-IN3","[lb_av].min.[gal_br]-1.[in_i]-3"
"http://qudt.org/vocab/unit/LB-MIN-PER-GAL_UK-YD3","[lb_av].min.[gal_br]-1.[yd_i]-3"
"http://qudt.org/vocab/unit/LB-MIN-PER-GAL_UK2","[lb_av].min.[gal_br]-2"
"http://qudt.org/vocab/unit/LB-MIN-PER-GAL_US-FT3","[lb_av].min.[gal_us]-1.[ft_i]-3"
"http://qudt.org/vocab/unit/LB-MIN-PER-GAL_US-IN3","[lb_av].min.[gal_us]-1.[in_i]-3"
"http://qudt.org/vocab/unit/LB-MIN-PER-GAL_US-YD3","[lb_av].min.[gal_us]-1.[yd_i]-3"
"http://qudt.org/vocab/unit/LB-MIN-PER-GAL_US2","[lb_av].min.[gal_us]-2"
"http://qudt.org/vocab/unit/LB-MIN-PER-IN3-FT3","[lb_av].min.[in_i]-3.[ft_i]-3"
"http://qudt.org/vocab/unit/LB-MIN-PER-IN3-GAL_UK","[lb_av].min.[in_i]-3.[gal_br]-1"
"http://qudt.org/vocab/unit/LB-MIN-PER-IN3-GAL_US","[lb_av].min.[in_i]-3.[gal_us]-1"
"http://qudt.org/vocab/unit/LB-MIN-PER-IN3-YD3","[lb_av].min.[in_i]-3.[yd_i]-3"
"http://qudt.org/vocab/unit/LB-MIN-PER-IN6","[lb_av].min.[in_i]-6"
"http://qudt.org/vocab/unit/LB-PER-AC","[lb_av].[acr_br]-1"
"http://qudt.org/vocab/unit/LB-PER-DAY","[lb_av].d-1"
"http://qudt.org/vocab/unit/LB-PER-DEG_F","[lb_av].[degF]-1"
"http://qudt.org/vocab/unit/LB-PER-FT","[lb_av].[ft_i]-1"
"http://qudt.org/vocab/unit/LB-PER-FT-DAY","[lb_av].[ft_i]-1.d-1"
"http://qudt.org/vocab/unit/LB-PER-FT-HR","[lb_av].[ft_i]-1.h-1"
"http://qudt.org/vocab/unit/LB-PER-FT-LB_F-SEC","[lb_av].[ft_i]-1.[lbf_av]-1.s-1"
"http://qudt.org/vocab/unit/LB-PER-FT-MIN","[lb_av].[ft_i]-1.min-1"
"http://qudt.org/vocab/unit/LB-PER-FT-SEC","[lb_av].[ft_i]-1.s-1"
"http://qudt.org/vocab/unit/LB-PER-FT2","[lb_av].[ft_i]-2"
"http://qudt.org/vocab/unit/LB-PER-FT3","[lb_av].[ft_i]-3"
"http://qudt.org/vocab/unit/LB-PER-FT3-DEG_F","[lb_av].[ft_i]-3.[degF]-1"
"http://qudt.org/vocab/unit/LB-PER-FT3-PSI","[lb_av].[ft_i]-3.[psi]-1"
"http://qudt.org/vocab/unit/LB-PER-GAL","[lb_av].[gal_br]-1"
"http://qudt.org/vocab/unit/LB-PER-GAL_IMP","[lb_av].[gal_br]-1"
"http://qudt.org/vocab/unit/LB-PER-GAL_UK","[lb_av].[gal_br]-1"
"http://qudt.org/vocab/unit/LB-PER-GAL_US","[lb_av].[gal_us]-1"
"http://qudt.org/vocab/unit/LB-PER-HR","[lb_av].h-1"
"http://qudt.org/vocab/unit/LB-PER-HR-DEG_F","[lb_av].h-1.[degF]-1"
"http://qudt.org/vocab/unit/LB-PER-HR-PSI","[lb_av].h-1.[psi]-1"
"http://qudt.org/vocab/unit/LB-PER-IN","[lb_av].[in_i]-1"
"http://qudt.org/vocab/unit/LB-PER-IN2","[lb_av].[in_i]-2"
"http://qudt.org/vocab/unit/LB-PER-IN3","[lb_av].[in_i]-3"
"http://qudt.org/vocab/unit/LB-PER-IN3-DEG_F","[lb_av].[in_i]-3.[degF]-1"
"http://qudt.org/vocab/unit/LB-PER-IN3-PSI","[lb_av].[in_i]-3.[psi]-1"
"http://qudt.org/vocab/unit/LB-PER-LB","[lb_av].[lb_av]-1"
"http://qudt.org/vocab/unit/LB-PER-M3","[lb_av].m-3"
"http://qudt.org/vocab/unit/LB-PER-MIN","[lb_av].min-1"
"http://qudt.org/vocab/unit/LB-PER-MIN-DEG_F","[lb_av].min-1.[degF]-1"
"http://qudt.org/vocab/unit/LB-PER-MIN-PSI","[lb_av].min-1.[psi]-1"
"http://qudt.org/vocab/unit/LB-PER-PSI","[lb_av].[psi]-1"
"http://qudt.org/vocab/unit/LB-PER-SEC","[lb_av].s-1"
"http://qudt.org/vocab/unit/LB-PER-SEC-DEG_F","[lb_av].s-1.[degF]-1"
"http://qudt.org/vocab/unit/LB-PER-SEC-PSI","[lb_av].s-1.[psi]-1"
"http://qudt.org/vocab/unit/LB-PER-YD","[lb_av].[yd_i]-1"
"http://qudt.org/vocab/unit/LB-PER-YD2","[lb_av].[yd_i]-2"
"http://qudt.org/vocab/unit/LB-PER-YD3","[lb_av].[yd_i]-3"
"http://qudt.org/vocab/unit/LB-SEC-PER-FT3-GAL_UK","[lb_av].s.[ft_i]-3.[gal_br]-1"
"http://qudt.org/vocab/unit/LB-SEC-PER-FT3-GAL_US","[lb_av].s.[ft_i]-3.[gal_us]-1"
"http://qudt.org/vocab/unit/LB-SEC-PER-FT3-IN3","[lb_av].s.[ft_i]-3.[in_i]-3"
"http://qudt.org/vocab/unit/LB-SEC-PER-FT3-YD3","[lb_av].s.[ft_i]-3.[yd_i]-3"
"http://qudt.org/vocab/unit/LB-SEC-PER-FT6","[lb_av].s.[ft_i]-6"
"http://qudt.org/vocab/unit/LB-SEC-PER-GAL_UK-FT3","[lb_av].s.[gal_br]-1.[ft_i]-3"
"http://qudt.org/vocab/unit/LB-SEC-PER-GAL_UK-IN3","[lb_av].s.[gal_br]-1.[in_i]-3"
"http://qudt.org/vocab/unit/LB-SEC-PER-GAL_UK-YD3","[lb_av].s.[gal_br]-1.[yd_i]-3"
"http://qudt.org/vocab/unit/LB-SEC-PER-GAL_UK2","[lb_av].s.[gal_br]-2"
"http://qudt.org/vocab/unit/LB-SEC-PER-GAL_US-FT3","[lb_av].s.[gal_us]-1.[ft_i]-3"
"http://qudt.org/vocab/unit/LB-SEC-PER-GAL_US-IN3","[lb_av].s.[gal_us]-1.[in_i]-3"
"http://qudt.org/vocab/unit/LB-SEC-PER-GAL_US-YD3","[lb_av].s.[gal_us]-1.[yd_i]-3"
"http://qudt.org/vocab/unit/LB-SEC-PER-GAL_US2","[lb_av].s.[gal_us]-2"
"http://qudt.org/vocab/unit/LB-SEC-PER-IN3-FT3","[lb_av].s.[in_i]-3.[ft_i]-3"
"http://qudt.org/vocab/unit/LB-SEC-PER-IN3-GAL_UK","[lb_av].s.[in_i]-3.[gal_br]-1"
"http://qudt.org/vocab/unit/LB-SEC-PER-IN3-GAL_US","[lb_av].s.[in_i]-3.[gal_us]-1"
"http://qudt.org/vocab/unit/LB-SEC-PER-IN3-YD3","[lb_av].s.[in_i]-3.[yd_i]-3"
"http://qudt.org/vocab/unit/LB-SEC-PER-IN6","[lb_av].s.[in_i]-6"
"http://qudt.org/vocab/unit/LB_F","[lbf_av]"
"http://qudt.org/vocab/unit/LB_F-FT","[lbf_av].[ft_i]"
"http://qudt.org/vocab/unit/LB_F-FT-PER-IN","[lbf_av].[ft_i].[in_i]-1"
"http://qudt.org/vocab/unit/LB_F-IN","[lbf_av].[in_i]"
"http://qudt.org/vocab/unit/LB_F-IN-PER-IN","[lbf_av].[in_i].[in_i]-1"
"http://qudt.org/vocab/unit/LB_F-PER-FT","[lbf_av].[ft_i]-1"
"http://qudt.org/vocab/unit/LB_F-PER-FT2","[lbf_av].[ft_i]-2"
"http://qudt.org/vocab/unit/LB_F-PER-IN","[lbf_av].[in_i]-1"
"http://qudt.org/vocab/unit/LB_F-PER-IN2","[lbf_av].[in_i]-2"
"http://qudt.org/vocab/unit/LB_F-PER-IN2-DEG_F","[lbf_av].[in_i]-2.[degF]-1"
"http://qudt.org/vocab/unit/LB_F-PER-IN2-SEC","[lbf_av].[in_i]-2.s-1"
"http://qudt.org/vocab/unit/LB_F-PER-LB","[lbf_av].[lb_av]-1"
"http://qudt.org/vocab/unit/LB_F-PER-YD","[lbf_av].[yd_i]-1"
"http://qudt.org/vocab/unit/LB_F-SEC-PER-FT2","[lbf_av].s.[ft_i]-2"
"http://qudt.org/vocab/unit/LB_F-SEC-PER-IN2","[lbf_av].s.[in_i]-2"
"http://qudt.org/vocab/unit/LB_M","[lb_av]"
"http://qudt.org/vocab/unit/LB_T","[lb_tr]"
"http://qudt.org/vocab/unit/LM","lm"
"http://qudt.org/vocab/unit/LM-HR","lm.h"
"http://qudt.org/vocab/unit/LM-PER-FT2","lm.[ft_i]-2"
"http://qudt.org/vocab/unit/LM-PER-M2","lm.m-2"
"http://qudt.org/vocab/unit/LM-PER-W","lm.W-1"
"http://qudt.org/vocab/unit/LM-SEC","lm.s"
"http://qudt.org/vocab/unit/LunarMass",NA
"http://qudt.org/vocab/unit/LUX","lx"
"http://qudt.org/vocab/unit/LUX-HR","lx.h"
"http://qudt.org/vocab/unit/LUX-SEC","lx.s"
"http://qudt.org/vocab/unit/LY","[ly]"
"http://qudt.org/vocab/unit/M","m"
"http://qudt.org/vocab/unit/M-K","m.K"
"http://qudt.org/vocab/unit/M-K-PER-W","m.K.W-1"
"http://qudt.org/vocab/unit/M-KiloGM","m.kg"
"http://qudt.org/vocab/unit/M-PA-PER-SEC","m.Pa.s-1"
"http://qudt.org/vocab/unit/M-PER-BAR","m.bar-1"
"http://qudt.org/vocab/unit/M-PER-DAY","m.d-1"
"http://qudt.org/vocab/unit/M-PER-DEG_C-M","m.Cel-1.m-1"
"http://qudt.org/vocab/unit/M-PER-FARAD","m.F-1"
"http://qudt.org/vocab/unit/M-PER-HA","m.har-1"
"http://qudt.org/vocab/unit/M-PER-HR","m.h-1"
"http://qudt.org/vocab/unit/M-PER-K","m.K-1"
"http://qudt.org/vocab/unit/M-PER-M2","m.m-2"
"http://qudt.org/vocab/unit/M-PER-MIN","m.min-1"
"http://qudt.org/vocab/unit/M-PER-PA","m.Pa-1"
"http://qudt.org/vocab/unit/M-PER-RAD","m.rad-1"
"http://qudt.org/vocab/unit/M-PER-SEC","m.s-1"
"http://qudt.org/vocab/unit/M-PER-SEC-BAR","m.s-1.bar-1"
"http://qudt.org/vocab/unit/M-PER-SEC-K","m.s-1.K-1"
"http://qudt.org/vocab/unit/M-PER-SEC-PA","m.s-1.Pa-1"
"http://qudt.org/vocab/unit/M-PER-SEC2","m.s-2"
"http://qudt.org/vocab/unit/M-PER-V-SEC","m.V-1.s-1"
"http://qudt.org/vocab/unit/M-PER-YR","m.a-1"
"http://qudt.org/vocab/unit/M-SEC","m.s"
"http://qudt.org/vocab/unit/M-SEC2","m.s2"
"http://qudt.org/vocab/unit/M_H2O",NA
"http://qudt.org/vocab/unit/M0dot",NA
"http://qudt.org/vocab/unit/M2","m2"
"http://qudt.org/vocab/unit/M2-HR-DEG_C-PER-KiloCAL_IT","m2.h.Cel.kcal_IT-1"
"http://qudt.org/vocab/unit/M2-HZ","m2.Hz"
"http://qudt.org/vocab/unit/M2-HZ2","m2.Hz2"
"http://qudt.org/vocab/unit/M2-HZ3","m2.Hz3"
"http://qudt.org/vocab/unit/M2-HZ4","m2.Hz4"
"http://qudt.org/vocab/unit/M2-K","m2.K"
"http://qudt.org/vocab/unit/M2-K-PER-W","m2.K.W-1"
"http://qudt.org/vocab/unit/M2-PER-GM","m2.g-1"
"http://qudt.org/vocab/unit/M2-PER-GM_DRY","m2.g-1{dry}"
"http://qudt.org/vocab/unit/M2-PER-HA","m2.har-1"
"http://qudt.org/vocab/unit/M2-PER-HA-YR","m2.har-1.a-1"
"http://qudt.org/vocab/unit/M2-PER-HR","m2.h-1"
"http://qudt.org/vocab/unit/M2-PER-HZ","m2.Hz-1"
"http://qudt.org/vocab/unit/M2-PER-HZ-DEG","m2.Hz-1.deg-1"
"http://qudt.org/vocab/unit/M2-PER-HZ2","m2.Hz-2"
"http://qudt.org/vocab/unit/M2-PER-J","m2.J-1"
"http://qudt.org/vocab/unit/M2-PER-K","m2.K-1"
"http://qudt.org/vocab/unit/M2-PER-KiloGM","m2.kg-1"
"http://qudt.org/vocab/unit/M2-PER-KiloW","m2.kW-1"
"http://qudt.org/vocab/unit/M2-PER-M","m2.m-1"
"http://qudt.org/vocab/unit/M2-PER-M2","m2.m-2"
"http://qudt.org/vocab/unit/M2-PER-MOL","m2.mol-1"
"http://qudt.org/vocab/unit/M2-PER-N","m2.N-1"
"http://qudt.org/vocab/unit/M2-PER-SEC","m2.s-1"
"http://qudt.org/vocab/unit/M2-PER-SEC-BAR","m2.s-1.bar-1"
"http://qudt.org/vocab/unit/M2-PER-SEC-K","m2.s-1.K-1"
"http://qudt.org/vocab/unit/M2-PER-SEC-PA","m2.s-1.Pa-1"
"http://qudt.org/vocab/unit/M2-PER-SEC2","m2.s-2"
"http://qudt.org/vocab/unit/M2-PER-SEC2-K","m2.s-2.K-1"
"http://qudt.org/vocab/unit/M2-PER-SR","m2.sr-1"
"http://qudt.org/vocab/unit/M2-PER-SR-J","m2.sr-1.J-1"
"http://qudt.org/vocab/unit/M2-PER-V-SEC","m2.V-1.s-1"
"http://qudt.org/vocab/unit/M2-PER-W","m2.W-1"
"http://qudt.org/vocab/unit/M2-SEC-PER-RAD","m2.s.rad-1"
"http://qudt.org/vocab/unit/M2-SR","m2.sr"
"http://qudt.org/vocab/unit/M3","m3"
"http://qudt.org/vocab/unit/M3-PER-BAR","m3.bar-1"
"http://qudt.org/vocab/unit/M3-PER-C","m3.C-1"
"http://qudt.org/vocab/unit/M3-PER-DAY","m3.d-1"
"http://qudt.org/vocab/unit/M3-PER-DAY-BAR","m3.d-1.bar-1"
"http://qudt.org/vocab/unit/M3-PER-DAY-K","m3.d-1.K-1"
"http://qudt.org/vocab/unit/M3-PER-HA","m3.har-1"
"http://qudt.org/vocab/unit/M3-PER-HA-YR","m3.har-1.a-1"
"http://qudt.org/vocab/unit/M3-PER-HR","m3.h-1"
"http://qudt.org/vocab/unit/M3-PER-HR-BAR","m3.h-1.bar-1"
"http://qudt.org/vocab/unit/M3-PER-HR-K","m3.h-1.K-1"
"http://qudt.org/vocab/unit/M3-PER-K","m3.K-1"
"http://qudt.org/vocab/unit/M3-PER-KiloGM","m3.kg-1"
"http://qudt.org/vocab/unit/M3-PER-KiloGM-SEC2","m3.kg-1.s-2"
"http://qudt.org/vocab/unit/M3-PER-M2","m3.m-2"
"http://qudt.org/vocab/unit/M3-PER-M3","m3.m-3"
"http://qudt.org/vocab/unit/M3-PER-MIN","m3.min-1"
"http://qudt.org/vocab/unit/M3-PER-MIN-BAR","m3.min-1.bar-1"
