"unit","ucumCode","qudtUnit","qudtUri"
"grams per cubic cm","g.cm-3","GM-PER-CentiM3","http://qudt.org/vocab/unit/GM-PER-CentiM3"
"grams per cubic cm","g/cm3","GM-PER-CentiM3","http://qudt.org/vocab/unit/GM-PER-CentiM3"
"gramspercubiccentimeter","g.cm-3","GM-PER-CentiM3","http://qudt.org/vocab/unit/GM-PER-CentiM3"
"gramspercubiccentimeter","g/cm3","GM-PER-CentiM3","http://qudt.org/vocab/unit/GM-PER-CentiM3"
"g/cc","g.cm-3","GM-PER-CentiM3","http://qudt.org/vocab/unit/GM-PER-CentiM3"
"g/cc","g/cm3","GM-PER-CentiM3","http://qudt.org/vocab/unit/GM-PER-CentiM3"
"g/cm3","g.cm-3","GM-PER-CentiM3","http://qudt.org/vocab/unit/GM-PER-CentiM3"
"g/cm3","g/cm3","GM-PER-CentiM3","http://qudt.org/vocab/unit/GM-PER-CentiM3"
"grams per cubic centimeter","g.cm-3","GM-PER-CentiM3","http://qudt.org/vocab/unit/GM-PER-CentiM3"
"grams per cubic centimeter","g/cm3","GM-PER-CentiM3","http://qudt.org/vocab/unit/GM-PER-CentiM3"
"g.d-1","g.d-1","GM-PER-DAY","http://qudt.org/vocab/unit/GM-PER-DAY"
"gramperday","g.d-1","GM-PER-DAY","http://qudt.org/vocab/unit/GM-PER-DAY"
"gramsperday","g.d-1","GM-PER-DAY","http://qudt.org/vocab/unit/GM-PER-DAY"
"grams per day","g.d-1","GM-PER-DAY","http://qudt.org/vocab/unit/GM-PER-DAY"
"gramperday","g.d-1","GM-PER-DAY","http://qudt.org/vocab/unit/GM-PER-DAY"
"g.dm-3","g.dm-3","GM-PER-DeciM3","http://qudt.org/vocab/unit/GM-PER-DeciM3"
"d.Cel-1","d.Cel-1","GM-PER-DEG_C","http://qudt.org/vocab/unit/GM-PER-DEG_C"
"g.g-1","g/g","GM-PER-GM","http://qudt.org/vocab/unit/GM-PER-GM"
"g.g-1","g.g-1","GM-PER-GM","http://qudt.org/vocab/unit/GM-PER-GM"
"grampergram","g/g","GM-PER-GM","http://qudt.org/vocab/unit/GM-PER-GM"
"grampergram","g.g-1","GM-PER-GM","http://qudt.org/vocab/unit/GM-PER-GM"
"grampergram","g/g","GM-PER-GM","http://qudt.org/vocab/unit/GM-PER-GM"
"grampergram","g.g-1","GM-PER-GM","http://qudt.org/vocab/unit/GM-PER-GM"
"gramspergram","g/g","GM-PER-GM","http://qudt.org/vocab/unit/GM-PER-GM"
"gramspergram","g.g-1","GM-PER-GM","http://qudt.org/vocab/unit/GM-PER-GM"
"g/g","g/g","GM-PER-GM","http://qudt.org/vocab/unit/GM-PER-GM"
"g/g","g.g-1","GM-PER-GM","http://qudt.org/vocab/unit/GM-PER-GM"
"gg-1","g/g","GM-PER-GM","http://qudt.org/vocab/unit/GM-PER-GM"
"gg-1","g.g-1","GM-PER-GM","http://qudt.org/vocab/unit/GM-PER-GM"
"grams per gram","g/g","GM-PER-GM","http://qudt.org/vocab/unit/GM-PER-GM"
"grams per gram","g.g-1","GM-PER-GM","http://qudt.org/vocab/unit/GM-PER-GM"
"gramspergram","g/g","GM-PER-GM","http://qudt.org/vocab/unit/GM-PER-GM"
"gramspergram","g.g-1","GM-PER-GM","http://qudt.org/vocab/unit/GM-PER-GM"
"g.h-1","g.h-1","GM-PER-HR","http://qudt.org/vocab/unit/GM-PER-HR"
"gramsperkilogram","g/kg","GM-PER-KiloGM","http://qudt.org/vocab/unit/GM-PER-KiloGM"
"gramsperkilogram","g.kg-1","GM-PER-KiloGM","http://qudt.org/vocab/unit/GM-PER-KiloGM"
"gramsperkilogram","g/kg","GM-PER-KiloGM","http://qudt.org/vocab/unit/GM-PER-KiloGM"
"gramsperkilogram","g.kg-1","GM-PER-KiloGM","http://qudt.org/vocab/unit/GM-PER-KiloGM"
"gram per kilogram","g/kg","GM-PER-KiloGM","http://qudt.org/vocab/unit/GM-PER-KiloGM"
"gram per kilogram","g.kg-1","GM-PER-KiloGM","http://qudt.org/vocab/unit/GM-PER-KiloGM"
"gramsperkilogram","g/kg","GM-PER-KiloGM","http://qudt.org/vocab/unit/GM-PER-KiloGM"
"gramsperkilogram","g.kg-1","GM-PER-KiloGM","http://qudt.org/vocab/unit/GM-PER-KiloGM"
"grams per kilogram","g/kg","GM-PER-KiloGM","http://qudt.org/vocab/unit/GM-PER-KiloGM"
"grams per kilogram","g.kg-1","GM-PER-KiloGM","http://qudt.org/vocab/unit/GM-PER-KiloGM"
"g.kg-1","g/kg","GM-PER-KiloGM","http://qudt.org/vocab/unit/GM-PER-KiloGM"
"g.kg-1","g.kg-1","GM-PER-KiloGM","http://qudt.org/vocab/unit/GM-PER-KiloGM"
"gramperkilogram","g/kg","GM-PER-KiloGM","http://qudt.org/vocab/unit/GM-PER-KiloGM"
"gramperkilogram","g.kg-1","GM-PER-KiloGM","http://qudt.org/vocab/unit/GM-PER-KiloGM"
"g/kg","g/kg","GM-PER-KiloGM","http://qudt.org/vocab/unit/GM-PER-KiloGM"
"g/kg","g.kg-1","GM-PER-KiloGM","http://qudt.org/vocab/unit/GM-PER-KiloGM"
"gkg-1","g/kg","GM-PER-KiloGM","http://qudt.org/vocab/unit/GM-PER-KiloGM"
"gkg-1","g.kg-1","GM-PER-KiloGM","http://qudt.org/vocab/unit/GM-PER-KiloGM"
"g.km-1","g.km-1","GM-PER-KiloM","http://qudt.org/vocab/unit/GM-PER-KiloM"
"gramperliter","g.L-1","GM-PER-L","http://qudt.org/vocab/unit/GM-PER-L"
"g.L-1","g.L-1","GM-PER-L","http://qudt.org/vocab/unit/GM-PER-L"
"gramsperliter","g.L-1","GM-PER-L","http://qudt.org/vocab/unit/GM-PER-L"
"grams per liter","g.L-1","GM-PER-L","http://qudt.org/vocab/unit/GM-PER-L"
"gramsperliter","g.L-1","GM-PER-L","http://qudt.org/vocab/unit/GM-PER-L"
"gramperliter","g.L-1","GM-PER-L","http://qudt.org/vocab/unit/GM-PER-L"
"g.m-1","g.m-1","GM-PER-M","http://qudt.org/vocab/unit/GM-PER-M"
"grams per square meter","g.m-2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"grams per square meter","g/m2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"grampermetersquared","g.m-2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"grampermetersquared","g/m2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"g/m2","g.m-2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"g/m2","g/m2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"gramspermeterssquared","g.m-2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"gramspermeterssquared","g/m2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"grams per meter squared","g.m-2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"grams per meter squared","g/m2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"gm/m2","g.m-2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"gm/m2","g/m2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"gramspermeterssquared","g.m-2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"gramspermeterssquared","g/m2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"gram per meter squared","g.m-2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"gram per meter squared","g/m2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"grampermetersquared","g.m-2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"grampermetersquared","g/m2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"gramspersquaremeter","g.m-2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"gramspersquaremeter","g/m2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"g/m2","g.m-2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"g/m2","g/m2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"gramspermetersquared","g.m-2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"gramspermetersquared","g/m2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"g m-2","g.m-2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"g m-2","g/m2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"gramspersquaremeter","g.m-2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"gramspersquaremeter","g/m2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"gm-2","g.m-2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"gm-2","g/m2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"gramspermetersquared","g.m-2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"gramspermetersquared","g/m2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"g.m-2","g.m-2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"g.m-2","g/m2","GM-PER-M2","http://qudt.org/vocab/unit/GM-PER-M2"
"grampermetersquaredperday","g.m-2.d-1","GM-PER-M2-DAY","http://qudt.org/vocab/unit/GM-PER-M2-DAY"
"gramspermetersquaredperday","g.m-2.d-1","GM-PER-M2-DAY","http://qudt.org/vocab/unit/GM-PER-M2-DAY"
"gramspersquaremeterperday","g.m-2.d-1","GM-PER-M2-DAY","http://qudt.org/vocab/unit/GM-PER-M2-DAY"
"gramspermetersquaredperday","g.m-2.d-1","GM-PER-M2-DAY","http://qudt.org/vocab/unit/GM-PER-M2-DAY"
"grampermetersquaredperday","g.m-2.d-1","GM-PER-M2-DAY","http://qudt.org/vocab/unit/GM-PER-M2-DAY"
"gramspersquaremeterperday","g.m-2.d-1","GM-PER-M2-DAY","http://qudt.org/vocab/unit/GM-PER-M2-DAY"
"grampersquaremeterperday","g.m-2.d-1","GM-PER-M2-DAY","http://qudt.org/vocab/unit/GM-PER-M2-DAY"
"grams per square meter per day","g.m-2.d-1","GM-PER-M2-DAY","http://qudt.org/vocab/unit/GM-PER-M2-DAY"
"g.m-2.d-1","g.m-2.d-1","GM-PER-M2-DAY","http://qudt.org/vocab/unit/GM-PER-M2-DAY"
"g/m^3","g.m-3","GM-PER-M3","http://qudt.org/vocab/unit/GM-PER-M3"
"g/m^3","g/m3","GM-PER-M3","http://qudt.org/vocab/unit/GM-PER-M3"
"grampercubicmeter","g.m-3","GM-PER-M3","http://qudt.org/vocab/unit/GM-PER-M3"
"grampercubicmeter","g/m3","GM-PER-M3","http://qudt.org/vocab/unit/GM-PER-M3"
"g.m-3","g.m-3","GM-PER-M3","http://qudt.org/vocab/unit/GM-PER-M3"
"g.m-3","g/m3","GM-PER-M3","http://qudt.org/vocab/unit/GM-PER-M3"
"gramspercubicmeter","g.m-3","GM-PER-M3","http://qudt.org/vocab/unit/GM-PER-M3"
"gramspercubicmeter","g/m3","GM-PER-M3","http://qudt.org/vocab/unit/GM-PER-M3"
"grams per meter cubed","g.m-3","GM-PER-M3","http://qudt.org/vocab/unit/GM-PER-M3"
"grams per meter cubed","g/m3","GM-PER-M3","http://qudt.org/vocab/unit/GM-PER-M3"
"gramspermetercubed","g.m-3","GM-PER-M3","http://qudt.org/vocab/unit/GM-PER-M3"
"gramspermetercubed","g/m3","GM-PER-M3","http://qudt.org/vocab/unit/GM-PER-M3"
"grampermetercubed","g.m-3","GM-PER-M3","http://qudt.org/vocab/unit/GM-PER-M3"
"grampermetercubed","g/m3","GM-PER-M3","http://qudt.org/vocab/unit/GM-PER-M3"
"grams per cubic meter","g.m-3","GM-PER-M3","http://qudt.org/vocab/unit/GM-PER-M3"
"grams per cubic meter","g/m3","GM-PER-M3","http://qudt.org/vocab/unit/GM-PER-M3"
"gramspercubicmeter","g.m-3","GM-PER-M3","http://qudt.org/vocab/unit/GM-PER-M3"
"gramspercubicmeter","g/m3","GM-PER-M3","http://qudt.org/vocab/unit/GM-PER-M3"
"grampermetercubed","g.m-3","GM-PER-M3","http://qudt.org/vocab/unit/GM-PER-M3"
"grampermetercubed","g/m3","GM-PER-M3","http://qudt.org/vocab/unit/GM-PER-M3"
"g/m3","g.m-3","GM-PER-M3","http://qudt.org/vocab/unit/GM-PER-M3"
"g/m3","g/m3","GM-PER-M3","http://qudt.org/vocab/unit/GM-PER-M3"
"g/m3","g.m-3","GM-PER-M3","http://qudt.org/vocab/unit/GM-PER-M3"
"g/m3","g/m3","GM-PER-M3","http://qudt.org/vocab/unit/GM-PER-M3"
"grams per milliliter","g.mL-1","GM-PER-MilliL","http://qudt.org/vocab/unit/GM-PER-MilliL"
"g.mL-1","g.mL-1","GM-PER-MilliL","http://qudt.org/vocab/unit/GM-PER-MilliL"
"gramspermilliliter","g.mL-1","GM-PER-MilliL","http://qudt.org/vocab/unit/GM-PER-MilliL"
"gramspermilliliter","g.mL-1","GM-PER-MilliL","http://qudt.org/vocab/unit/GM-PER-MilliL"
"grampermilliliter","g.mL-1","GM-PER-MilliL","http://qudt.org/vocab/unit/GM-PER-MilliL"
"grampermilliliter","g.mL-1","GM-PER-MilliL","http://qudt.org/vocab/unit/GM-PER-MilliL"
"g/mm","g.mm-1","GM-PER-MilliM","http://qudt.org/vocab/unit/GM-PER-MilliM"
"g.mm-1","g.mm-1","GM-PER-MilliM","http://qudt.org/vocab/unit/GM-PER-MilliM"
"g.min-1","g.min-1","GM-PER-MIN","http://qudt.org/vocab/unit/GM-PER-MIN"
"gramspermole","g.mol-1","GM-PER-MOL","http://qudt.org/vocab/unit/GM-PER-MOL"
"gramspermole","g.mol-1","GM-PER-MOL","http://qudt.org/vocab/unit/GM-PER-MOL"
"g.mol-1","g.mol-1","GM-PER-MOL","http://qudt.org/vocab/unit/GM-PER-MOL"
"g.s-1","g.s-1","GM-PER-SEC","http://qudt.org/vocab/unit/GM-PER-SEC"
"gramspersecond","g.s-1","GM-PER-SEC","http://qudt.org/vocab/unit/GM-PER-SEC"
"gramspersecond","g.s-1","GM-PER-SEC","http://qudt.org/vocab/unit/GM-PER-SEC"
"g.m-2.d-1{C}","g.m-2.d-1{C}","GM_Carbon-PER-M2-DAY","http://qudt.org/vocab/unit/GM_Carbon-PER-M2-DAY"
"gf","gf","GM_F","http://qudt.org/vocab/unit/GM_F"
"gf.cm-2","gf.cm-2","GM_F-PER-CentiM2","http://qudt.org/vocab/unit/GM_F-PER-CentiM2"
"g.m-2.d-1{N}","g.m-2.d-1{N}","GM_Nitrogen-PER-M2-DAY","http://qudt.org/vocab/unit/GM_Nitrogen-PER-M2-DAY"
"[oz_tr]{Au}","[oz_tr]{Au}","Gold-OunceTroy","http://qudt.org/vocab/unit/Gold-OunceTroy"
NA,NA,"GoldFranc","http://qudt.org/vocab/unit/GoldFranc"
"gon","gon","GON","http://qudt.org/vocab/unit/GON"
NA,NA,"GR","http://qudt.org/vocab/unit/GR"
NA,NA,"GRAD","http://qudt.org/vocab/unit/GRAD"
"[gr]","[gr]","GRAIN","http://qudt.org/vocab/unit/GRAIN"
"[gr].[gal_br]-1","[gr].[gal_br]-1","GRAIN-PER-GAL","http://qudt.org/vocab/unit/GRAIN-PER-GAL"
"[gr].[gal_us]-1","[gr].[gal_us]-1","GRAIN-PER-GAL_US","http://qudt.org/vocab/unit/GRAIN-PER-GAL_US"
"Gy","Gy","GRAY","http://qudt.org/vocab/unit/GRAY"
"Gy.s-1","Gy.s-1","GRAY-PER-SEC","http://qudt.org/vocab/unit/GRAY-PER-SEC"
"G","G","Gs","http://qudt.org/vocab/unit/Gs"
"t{gross}","t{gross}","GT","http://qudt.org/vocab/unit/GT"
NA,NA,"Guarani","http://qudt.org/vocab/unit/Guarani"
NA,NA,"GuineaFranc","http://qudt.org/vocab/unit/GuineaFranc"
NA,NA,"GuyanaDollar","http://qudt.org/vocab/unit/GuyanaDollar"
"henry","H","H","http://qudt.org/vocab/unit/H"
"H","H","H","http://qudt.org/vocab/unit/H"
"H.kOhm-1","H.kOhm-1","H-PER-KiloOHM","http://qudt.org/vocab/unit/H-PER-KiloOHM"
"H.m-1","H.m-1","H-PER-M","http://qudt.org/vocab/unit/H-PER-M"
"H.Ohm-1","H.Ohm-1","H-PER-OHM","http://qudt.org/vocab/unit/H-PER-OHM"
"nH","nH","H_Ab","http://qudt.org/vocab/unit/H_Ab"
NA,NA,"H_Stat","http://qudt.org/vocab/unit/H_Stat"
NA,NA,"H_Stat-PER-CentiM","http://qudt.org/vocab/unit/H_Stat-PER-CentiM"
"har","har","HA","http://qudt.org/vocab/unit/HA"
"hectares","har","HA","http://qudt.org/vocab/unit/HA"
"hectares","har","HA","http://qudt.org/vocab/unit/HA"
"ha","har","HA","http://qudt.org/vocab/unit/HA"
"hectare","har","HA","http://qudt.org/vocab/unit/HA"
NA,NA,"HaitiGourde","http://qudt.org/vocab/unit/HaitiGourde"
NA,NA,"HART","http://qudt.org/vocab/unit/HART"
NA,NA,"HART-PER-SEC","http://qudt.org/vocab/unit/HART-PER-SEC"
NA,NA,"HeartBeat","http://qudt.org/vocab/unit/HeartBeat"
"hbar","hbar","HectoBAR","http://qudt.org/vocab/unit/HectoBAR"
"hC","hC","HectoC","http://qudt.org/vocab/unit/HectoC"
"hg","hg","HectoGM","http://qudt.org/vocab/unit/HectoGM"
"hL","hL","HectoL","http://qudt.org/vocab/unit/HectoL"
"hm","hm","HectoM","http://qudt.org/vocab/unit/HectoM"
"hPa","hPa","HectoPA","http://qudt.org/vocab/unit/HectoPA"
"hPa.L.s-1","hPa.L.s-1","HectoPA-L-PER-SEC","http://qudt.org/vocab/unit/HectoPA-L-PER-SEC"
"hPa.m3.s-1","hPa.m3.s-1","HectoPA-M3-PER-SEC","http://qudt.org/vocab/unit/HectoPA-M3-PER-SEC"
"hPa.bar-1","hPa.bar-1","HectoPA-PER-BAR","http://qudt.org/vocab/unit/HectoPA-PER-BAR"
"hPa.h-1","hPa.h-1","HectoPA-PER-HR","http://qudt.org/vocab/unit/HectoPA-PER-HR"
"hPa.K-1","hPa.K-1","HectoPA-PER-K","http://qudt.org/vocab/unit/HectoPA-PER-K"
NA,NA,"HongKongDollar","http://qudt.org/vocab/unit/HongKongDollar"
"[HP]","[HP]","HP","http://qudt.org/vocab/unit/HP"
NA,NA,"HP_Boiler","http://qudt.org/vocab/unit/HP_Boiler"
NA,NA,"HP_Brake","http://qudt.org/vocab/unit/HP_Brake"
NA,NA,"HP_Electric","http://qudt.org/vocab/unit/HP_Electric"
NA,NA,"HP_Metric","http://qudt.org/vocab/unit/HP_Metric"
"hhhh","h","HR","http://qudt.org/vocab/unit/HR"
"hour","h","HR","http://qudt.org/vocab/unit/HR"
"hr","h","HR","http://qudt.org/vocab/unit/HR"
"hr","h","HR","http://qudt.org/vocab/unit/HR"
"h","h","HR","http://qudt.org/vocab/unit/HR"
"hours","h","HR","http://qudt.org/vocab/unit/HR"
"h","h","HR","http://qudt.org/vocab/unit/HR"
"hour","h","HR","http://qudt.org/vocab/unit/HR"
"hours","h","HR","http://qudt.org/vocab/unit/HR"
"h","h","HR","http://qudt.org/vocab/unit/HR"
"h.[sft_i]","h.[sft_i]","HR-FT2","http://qudt.org/vocab/unit/HR-FT2"
"h.[sft_i]","h.[ft_i]2","HR-FT2","http://qudt.org/vocab/unit/HR-FT2"
"h.[ft_i]2","h.[sft_i]","HR-FT2","http://qudt.org/vocab/unit/HR-FT2"
"h.[ft_i]2","h.[ft_i]2","HR-FT2","http://qudt.org/vocab/unit/HR-FT2"
"h","h","HR_Sidereal","http://qudt.org/vocab/unit/HR_Sidereal"
NA,NA,"Hryvnia","http://qudt.org/vocab/unit/Hryvnia"
"[lcwt_av]","[lcwt_av]","Hundredweight_UK","http://qudt.org/vocab/unit/Hundredweight_UK"
"[scwt_av]","[scwt_av]","Hundredweight_US","http://qudt.org/vocab/unit/Hundredweight_US"
"Hz","Hz","HZ","http://qudt.org/vocab/unit/HZ"
"hertz","Hz","HZ","http://qudt.org/vocab/unit/HZ"
"hertz","Hz","HZ","http://qudt.org/vocab/unit/HZ"
"Hz.m","Hz.m","HZ-M","http://qudt.org/vocab/unit/HZ-M"
"Hz.K-1","Hz.K-1","HZ-PER-K","http://qudt.org/vocab/unit/HZ-PER-K"
"Hz.T-1","Hz.T-1","HZ-PER-T","http://qudt.org/vocab/unit/HZ-PER-T"
"Hz.V-1","Hz.V-1","HZ-PER-V","http://qudt.org/vocab/unit/HZ-PER-V"
NA,NA,"IcelandKrona","http://qudt.org/vocab/unit/IcelandKrona"
"inch","[in_i]","IN","http://qudt.org/vocab/unit/IN"
"inches","[in_i]","IN","http://qudt.org/vocab/unit/IN"
"[in_i]","[in_i]","IN","http://qudt.org/vocab/unit/IN"
"inches","[in_i]","IN","http://qudt.org/vocab/unit/IN"
"[in_i].[degF]-1","[in_i].[degF]-1","IN-PER-DEG_F","http://qudt.org/vocab/unit/IN-PER-DEG_F"
"[in_i].s-1","[in_i].s-1","IN-PER-SEC","http://qudt.org/vocab/unit/IN-PER-SEC"
"[in_i].s-1","[in_i]/s","IN-PER-SEC","http://qudt.org/vocab/unit/IN-PER-SEC"
"[in_i]/s","[in_i].s-1","IN-PER-SEC","http://qudt.org/vocab/unit/IN-PER-SEC"
"[in_i]/s","[in_i]/s","IN-PER-SEC","http://qudt.org/vocab/unit/IN-PER-SEC"
"[in_i]/s2","[in_i].s-2","IN-PER-SEC2","http://qudt.org/vocab/unit/IN-PER-SEC2"
"[in_i]/s2","[in_i]/s2","IN-PER-SEC2","http://qudt.org/vocab/unit/IN-PER-SEC2"
"[in_i].s-2","[in_i].s-2","IN-PER-SEC2","http://qudt.org/vocab/unit/IN-PER-SEC2"
"[in_i].s-2","[in_i]/s2","IN-PER-SEC2","http://qudt.org/vocab/unit/IN-PER-SEC2"
"[in_i'H2O]","[in_i'H2O]","IN_H2O","http://qudt.org/vocab/unit/IN_H2O"
"[in_i'Hg]","[in_i'Hg]","IN_HG","http://qudt.org/vocab/unit/IN_HG"
"[in_i]2","[sin_i]","IN2","http://qudt.org/vocab/unit/IN2"
"[in_i]2","[in_i]2","IN2","http://qudt.org/vocab/unit/IN2"
"[sin_i]","[sin_i]","IN2","http://qudt.org/vocab/unit/IN2"
"[sin_i]","[in_i]2","IN2","http://qudt.org/vocab/unit/IN2"
"[sin_i].s-1","[sin_i].s-1","IN2-PER-SEC","http://qudt.org/vocab/unit/IN2-PER-SEC"
"[in_i]3","[in_i]3","IN3","http://qudt.org/vocab/unit/IN3"
"[in_i]3","[cin_i]","IN3","http://qudt.org/vocab/unit/IN3"
"[cin_i]","[in_i]3","IN3","http://qudt.org/vocab/unit/IN3"
"[cin_i]","[cin_i]","IN3","http://qudt.org/vocab/unit/IN3"
"[cin_i].h-1","[cin_i].h-1","IN3-PER-HR","http://qudt.org/vocab/unit/IN3-PER-HR"
"[cin_i].min-1","[in_i]3/min","IN3-PER-MIN","http://qudt.org/vocab/unit/IN3-PER-MIN"
"[cin_i].min-1","[cin_i]/min","IN3-PER-MIN","http://qudt.org/vocab/unit/IN3-PER-MIN"
"[cin_i].min-1","[in_i]3.min-1","IN3-PER-MIN","http://qudt.org/vocab/unit/IN3-PER-MIN"
"[cin_i].min-1","[cin_i].min-1","IN3-PER-MIN","http://qudt.org/vocab/unit/IN3-PER-MIN"
"[in_i]3/min","[in_i]3/min","IN3-PER-MIN","http://qudt.org/vocab/unit/IN3-PER-MIN"
"[in_i]3/min","[cin_i]/min","IN3-PER-MIN","http://qudt.org/vocab/unit/IN3-PER-MIN"
"[in_i]3/min","[in_i]3.min-1","IN3-PER-MIN","http://qudt.org/vocab/unit/IN3-PER-MIN"
"[in_i]3/min","[cin_i].min-1","IN3-PER-MIN","http://qudt.org/vocab/unit/IN3-PER-MIN"
"[in_i]3.min-1","[in_i]3/min","IN3-PER-MIN","http://qudt.org/vocab/unit/IN3-PER-MIN"
"[in_i]3.min-1","[cin_i]/min","IN3-PER-MIN","http://qudt.org/vocab/unit/IN3-PER-MIN"
"[in_i]3.min-1","[in_i]3.min-1","IN3-PER-MIN","http://qudt.org/vocab/unit/IN3-PER-MIN"
"[in_i]3.min-1","[cin_i].min-1","IN3-PER-MIN","http://qudt.org/vocab/unit/IN3-PER-MIN"
"[cin_i]/min","[in_i]3/min","IN3-PER-MIN","http://qudt.org/vocab/unit/IN3-PER-MIN"
"[cin_i]/min","[cin_i]/min","IN3-PER-MIN","http://qudt.org/vocab/unit/IN3-PER-MIN"
"[cin_i]/min","[in_i]3.min-1","IN3-PER-MIN","http://qudt.org/vocab/unit/IN3-PER-MIN"
"[cin_i]/min","[cin_i].min-1","IN3-PER-MIN","http://qudt.org/vocab/unit/IN3-PER-MIN"
"[cin_i].s-1","[cin_i].s-1","IN3-PER-SEC","http://qudt.org/vocab/unit/IN3-PER-SEC"
"[in_i]4","[in_i]4","IN4","http://qudt.org/vocab/unit/IN4"
NA,NA,"IndianRupee","http://qudt.org/vocab/unit/IndianRupee"
NA,NA,"IranianRial","http://qudt.org/vocab/unit/IranianRial"
NA,NA,"IraqiDinar","http://qudt.org/vocab/unit/IraqiDinar"
"[IU]","[iU]","IU","http://qudt.org/vocab/unit/IU"
"[IU]","[IU]","IU","http://qudt.org/vocab/unit/IU"
"[iU]","[iU]","IU","http://qudt.org/vocab/unit/IU"
"[iU]","[IU]","IU","http://qudt.org/vocab/unit/IU"
"[IU].L-1","[iU].L-1","IU-PER-L","http://qudt.org/vocab/unit/IU-PER-L"
"[IU].L-1","[iU]/L","IU-PER-L","http://qudt.org/vocab/unit/IU-PER-L"
"[IU].L-1","[IU].L-1","IU-PER-L","http://qudt.org/vocab/unit/IU-PER-L"
"[IU].L-1","[IU]/L","IU-PER-L","http://qudt.org/vocab/unit/IU-PER-L"
"[iU].L-1","[iU].L-1","IU-PER-L","http://qudt.org/vocab/unit/IU-PER-L"
"[iU].L-1","[iU]/L","IU-PER-L","http://qudt.org/vocab/unit/IU-PER-L"
"[iU].L-1","[IU].L-1","IU-PER-L","http://qudt.org/vocab/unit/IU-PER-L"
"[iU].L-1","[IU]/L","IU-PER-L","http://qudt.org/vocab/unit/IU-PER-L"
"[IU]/L","[iU].L-1","IU-PER-L","http://qudt.org/vocab/unit/IU-PER-L"
"[IU]/L","[iU]/L","IU-PER-L","http://qudt.org/vocab/unit/IU-PER-L"
"[IU]/L","[IU].L-1","IU-PER-L","http://qudt.org/vocab/unit/IU-PER-L"
"[IU]/L","[IU]/L","IU-PER-L","http://qudt.org/vocab/unit/IU-PER-L"
"[iU]/L","[iU].L-1","IU-PER-L","http://qudt.org/vocab/unit/IU-PER-L"
"[iU]/L","[iU]/L","IU-PER-L","http://qudt.org/vocab/unit/IU-PER-L"
"[iU]/L","[IU].L-1","IU-PER-L","http://qudt.org/vocab/unit/IU-PER-L"
"[iU]/L","[IU]/L","IU-PER-L","http://qudt.org/vocab/unit/IU-PER-L"
NA,NA,"IU-PER-MilliGM","http://qudt.org/vocab/unit/IU-PER-MilliGM"
"joule","J","J","http://qudt.org/vocab/unit/J"
"J","J","J","http://qudt.org/vocab/unit/J"
"J.m.mol-1","J.m.mol-1","J-M-PER-MOL","http://qudt.org/vocab/unit/J-M-PER-MOL"
"J.m2","J.m2","J-M2","http://qudt.org/vocab/unit/J-M2"
"J.m2.kg-1","J.m2.kg-1","J-M2-PER-KiloGM","http://qudt.org/vocab/unit/J-M2-PER-KiloGM"
"joulespersquarecentimeter","J.cm-2","J-PER-CentiM2","http://qudt.org/vocab/unit/J-PER-CentiM2"
