"QK_EDI","QK_QUDT","dimVec","dimensionVector","s_EDI","s_QUDT"
"AreaPerCubicTime","KermaRate","A0E0L2I0M0H0T-3D0","http://qudt.org/vocab/dimensionvector/A0E0L2I0M0H0T-3D0","http://qudt.org/vocab/quantitykind/AreaPerCubicTime","http://qudt.org/vocab/quantitykind/KermaRate"
"AreaPerCubicTime","MassicPower","A0E0L2I0M0H0T-3D0","http://qudt.org/vocab/dimensionvector/A0E0L2I0M0H0T-3D0","http://qudt.org/vocab/quantitykind/AreaPerCubicTime","http://qudt.org/vocab/quantitykind/MassicPower"
"AreaPerCubicTime","SpecificPower","A0E0L2I0M0H0T-3D0","http://qudt.org/vocab/dimensionvector/A0E0L2I0M0H0T-3D0","http://qudt.org/vocab/quantitykind/AreaPerCubicTime","http://qudt.org/vocab/quantitykind/SpecificPower"
"AreaPerVolume","AngularReciprocalLatticeVector","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/AreaPerVolume","http://qudt.org/vocab/quantitykind/AngularReciprocalLatticeVector"
"AreaPerVolume","AngularWavenumber","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/AreaPerVolume","http://qudt.org/vocab/quantitykind/AngularWavenumber"
"AreaPerVolume","AttenuationCoefficient","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/AreaPerVolume","http://qudt.org/vocab/quantitykind/AttenuationCoefficient"
"AreaPerVolume","Curvature","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/AreaPerVolume","http://qudt.org/vocab/quantitykind/Curvature"
"AreaPerVolume","CurvatureFromRadius","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/AreaPerVolume","http://qudt.org/vocab/quantitykind/CurvatureFromRadius"
"AreaPerVolume","DebyeAngularWavenumber","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/AreaPerVolume","http://qudt.org/vocab/quantitykind/DebyeAngularWavenumber"
"AreaPerVolume","DotsPerInch","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/AreaPerVolume","http://qudt.org/vocab/quantitykind/DotsPerInch"
"AreaPerVolume","FermiAngularWavenumber","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/AreaPerVolume","http://qudt.org/vocab/quantitykind/FermiAngularWavenumber"
"AreaPerVolume","FundamentalReciprocalLatticeVector","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/AreaPerVolume","http://qudt.org/vocab/quantitykind/FundamentalReciprocalLatticeVector"
"AreaPerVolume","InverseLength","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/AreaPerVolume","http://qudt.org/vocab/quantitykind/InverseLength"
"AreaPerVolume","LinearAbsorptionCoefficient","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/AreaPerVolume","http://qudt.org/vocab/quantitykind/LinearAbsorptionCoefficient"
"AreaPerVolume","LinearAttenuationCoefficient","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/AreaPerVolume","http://qudt.org/vocab/quantitykind/LinearAttenuationCoefficient"
"AreaPerVolume","LinearBitDensity","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/AreaPerVolume","http://qudt.org/vocab/quantitykind/LinearBitDensity"
"AreaPerVolume","LinearIonization","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/AreaPerVolume","http://qudt.org/vocab/quantitykind/LinearIonization"
"AreaPerVolume","LinearLogarithmicRatio","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/AreaPerVolume","http://qudt.org/vocab/quantitykind/LinearLogarithmicRatio"
"AreaPerVolume","LineicDataVolume","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/AreaPerVolume","http://qudt.org/vocab/quantitykind/LineicDataVolume"
"AreaPerVolume","LineicLogarithmicRatio","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/AreaPerVolume","http://qudt.org/vocab/quantitykind/LineicLogarithmicRatio"
"AreaPerVolume","LineicResolution","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/AreaPerVolume","http://qudt.org/vocab/quantitykind/LineicResolution"
"AreaPerVolume","PhaseCoefficient","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/AreaPerVolume","http://qudt.org/vocab/quantitykind/PhaseCoefficient"
"AreaPerVolume","PropagationCoefficient","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/AreaPerVolume","http://qudt.org/vocab/quantitykind/PropagationCoefficient"
"AreaPerVolume","Repetency","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/AreaPerVolume","http://qudt.org/vocab/quantitykind/Repetency"
"AreaPerVolume","Wavenumber","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/AreaPerVolume","http://qudt.org/vocab/quantitykind/Wavenumber"
"EnergyFluxDensity","AreicTorque","A0E0L0I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/EnergyFluxDensity","http://qudt.org/vocab/quantitykind/AreicTorque"
"EnergyFluxDensity","EnergyFluence","A0E0L0I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/EnergyFluxDensity","http://qudt.org/vocab/quantitykind/EnergyFluence"
"EnergyFluxDensity","EnergyPerArea","A0E0L0I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/EnergyFluxDensity","http://qudt.org/vocab/quantitykind/EnergyPerArea"
"EnergyFluxDensity","ForcePerLength","A0E0L0I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/EnergyFluxDensity","http://qudt.org/vocab/quantitykind/ForcePerLength"
"EnergyFluxDensity","LinearForce","A0E0L0I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/EnergyFluxDensity","http://qudt.org/vocab/quantitykind/LinearForce"
"EnergyFluxDensity","LinearStiffness","A0E0L0I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/EnergyFluxDensity","http://qudt.org/vocab/quantitykind/LinearStiffness"
"EnergyFluxDensity","RadiantExposure","A0E0L0I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/EnergyFluxDensity","http://qudt.org/vocab/quantitykind/RadiantExposure"
"EnergyFluxDensity","RadiantFluence","A0E0L0I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/EnergyFluxDensity","http://qudt.org/vocab/quantitykind/RadiantFluence"
"EnergyFluxDensity","StrainEnergyReleaseRate","A0E0L0I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/EnergyFluxDensity","http://qudt.org/vocab/quantitykind/StrainEnergyReleaseRate"
"EnergyFluxDensity","SurfaceTension","A0E0L0I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/EnergyFluxDensity","http://qudt.org/vocab/quantitykind/SurfaceTension"
"LengthPerArea","AngularReciprocalLatticeVector","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/LengthPerArea","http://qudt.org/vocab/quantitykind/AngularReciprocalLatticeVector"
"LengthPerArea","AngularWavenumber","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/LengthPerArea","http://qudt.org/vocab/quantitykind/AngularWavenumber"
"LengthPerArea","AttenuationCoefficient","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/LengthPerArea","http://qudt.org/vocab/quantitykind/AttenuationCoefficient"
"LengthPerArea","Curvature","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/LengthPerArea","http://qudt.org/vocab/quantitykind/Curvature"
"LengthPerArea","CurvatureFromRadius","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/LengthPerArea","http://qudt.org/vocab/quantitykind/CurvatureFromRadius"
"LengthPerArea","DebyeAngularWavenumber","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/LengthPerArea","http://qudt.org/vocab/quantitykind/DebyeAngularWavenumber"
"LengthPerArea","DotsPerInch","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/LengthPerArea","http://qudt.org/vocab/quantitykind/DotsPerInch"
"LengthPerArea","FermiAngularWavenumber","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/LengthPerArea","http://qudt.org/vocab/quantitykind/FermiAngularWavenumber"
"LengthPerArea","FundamentalReciprocalLatticeVector","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/LengthPerArea","http://qudt.org/vocab/quantitykind/FundamentalReciprocalLatticeVector"
"LengthPerArea","InverseLength","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/LengthPerArea","http://qudt.org/vocab/quantitykind/InverseLength"
"LengthPerArea","LinearAbsorptionCoefficient","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/LengthPerArea","http://qudt.org/vocab/quantitykind/LinearAbsorptionCoefficient"
"LengthPerArea","LinearAttenuationCoefficient","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/LengthPerArea","http://qudt.org/vocab/quantitykind/LinearAttenuationCoefficient"
"LengthPerArea","LinearBitDensity","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/LengthPerArea","http://qudt.org/vocab/quantitykind/LinearBitDensity"
"LengthPerArea","LinearIonization","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/LengthPerArea","http://qudt.org/vocab/quantitykind/LinearIonization"
"LengthPerArea","LinearLogarithmicRatio","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/LengthPerArea","http://qudt.org/vocab/quantitykind/LinearLogarithmicRatio"
"LengthPerArea","LineicDataVolume","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/LengthPerArea","http://qudt.org/vocab/quantitykind/LineicDataVolume"
"LengthPerArea","LineicLogarithmicRatio","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/LengthPerArea","http://qudt.org/vocab/quantitykind/LineicLogarithmicRatio"
"LengthPerArea","LineicResolution","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/LengthPerArea","http://qudt.org/vocab/quantitykind/LineicResolution"
"LengthPerArea","PhaseCoefficient","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/LengthPerArea","http://qudt.org/vocab/quantitykind/PhaseCoefficient"
"LengthPerArea","PropagationCoefficient","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/LengthPerArea","http://qudt.org/vocab/quantitykind/PropagationCoefficient"
"LengthPerArea","Repetency","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/LengthPerArea","http://qudt.org/vocab/quantitykind/Repetency"
"LengthPerArea","Wavenumber","A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0","http://qudt.org/vocab/quantitykind/LengthPerArea","http://qudt.org/vocab/quantitykind/Wavenumber"
"LinearEnergyDensity","AverageVacuumThrust","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/AverageVacuumThrust"
"LinearEnergyDensity","DragForce","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/DragForce"
"LinearEnergyDensity","DynamicFriction","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/DynamicFriction"
"LinearEnergyDensity","Force","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/Force"
"LinearEnergyDensity","ForceMagnitude","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/ForceMagnitude"
"LinearEnergyDensity","ForcePerAngle","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/ForcePerAngle"
"LinearEnergyDensity","Friction","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/Friction"
"LinearEnergyDensity","GravitationalAttraction","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/GravitationalAttraction"
"LinearEnergyDensity","LiftForce","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/LiftForce"
"LinearEnergyDensity","LinearEnergyTransfer","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/LinearEnergyTransfer"
"LinearEnergyDensity","LinearTorque","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/LinearTorque"
"LinearEnergyDensity","LineicTorque","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/LineicTorque"
"LinearEnergyDensity","MaxExpectedOperatingThrust","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/MaxExpectedOperatingThrust"
"LinearEnergyDensity","MaxOperatingThrust","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/MaxOperatingThrust"
"LinearEnergyDensity","MaxSeaLevelThrust","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/MaxSeaLevelThrust"
"LinearEnergyDensity","ModulusOfRotationalSubgradeReaction","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/ModulusOfRotationalSubgradeReaction"
"LinearEnergyDensity","NozzleWallsThrustReaction","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/NozzleWallsThrustReaction"
"LinearEnergyDensity","RocketAtmosphericTransverseForce","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/RocketAtmosphericTransverseForce"
"LinearEnergyDensity","StaticFriction","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/StaticFriction"
"LinearEnergyDensity","Tension","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/Tension"
"LinearEnergyDensity","Thrust","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/Thrust"
"LinearEnergyDensity","TorquePerLength","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/TorquePerLength"
"LinearEnergyDensity","TotalLinearStoppingPower","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/TotalLinearStoppingPower"
"LinearEnergyDensity","VacuumThrust","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/VacuumThrust"
"LinearEnergyDensity","WebTimeAverageThrust","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/WebTimeAverageThrust"
"LinearEnergyDensity","Weight","A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H0T-2D0","http://qudt.org/vocab/quantitykind/LinearEnergyDensity","http://qudt.org/vocab/quantitykind/Weight"
"LinearMassRate","DynamicViscosity","A0E0L-1I0M1H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M1H0T-1D0","http://qudt.org/vocab/quantitykind/LinearMassRate","http://qudt.org/vocab/quantitykind/DynamicViscosity"
"LinearMassRate","MolecularViscosity","A0E0L-1I0M1H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M1H0T-1D0","http://qudt.org/vocab/quantitykind/LinearMassRate","http://qudt.org/vocab/quantitykind/MolecularViscosity"
"LinearMassRate","Viscosity","A0E0L-1I0M1H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M1H0T-1D0","http://qudt.org/vocab/quantitykind/LinearMassRate","http://qudt.org/vocab/quantitykind/Viscosity"
"MassConcentrationRate","PressureInRelationToVolumeFlow","A0E0L-4I0M1H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L-4I0M1H0T-1D0","http://qudt.org/vocab/quantitykind/MassConcentrationRate","http://qudt.org/vocab/quantitykind/PressureInRelationToVolumeFlow"
"MassConcentrationRate","PressureInRelationToVolumeFlowRate","A0E0L-4I0M1H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L-4I0M1H0T-1D0","http://qudt.org/vocab/quantitykind/MassConcentrationRate","http://qudt.org/vocab/quantitykind/PressureInRelationToVolumeFlowRate"
"MassFlowPerPressure","TotalMassStoppingPower","A0E0L4I0M0H0T-2D0","http://qudt.org/vocab/dimensionvector/A0E0L4I0M0H0T-2D0","http://qudt.org/vocab/quantitykind/MassFlowPerPressure","http://qudt.org/vocab/quantitykind/TotalMassStoppingPower"
"MassFluxDensity","AcousticImpedance","A0E0L-2I0M1H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M1H0T-1D0","http://qudt.org/vocab/quantitykind/MassFluxDensity","http://qudt.org/vocab/quantitykind/AcousticImpedance"
"MassFluxDensity","CharacteristicAcousticImpedance","A0E0L-2I0M1H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M1H0T-1D0","http://qudt.org/vocab/quantitykind/MassFluxDensity","http://qudt.org/vocab/quantitykind/CharacteristicAcousticImpedance"
"MassFluxDensity","MassFluxDensity","A0E0L-2I0M1H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M1H0T-1D0","http://qudt.org/vocab/quantitykind/MassFluxDensity","http://qudt.org/vocab/quantitykind/MassFluxDensity"
"MassFluxDensity","MassPerAreaTime","A0E0L-2I0M1H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M1H0T-1D0","http://qudt.org/vocab/quantitykind/MassFluxDensity","http://qudt.org/vocab/quantitykind/MassPerAreaTime"
"MassFluxDensity","MechanicalSurfaceImpedance","A0E0L-2I0M1H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M1H0T-1D0","http://qudt.org/vocab/quantitykind/MassFluxDensity","http://qudt.org/vocab/quantitykind/MechanicalSurfaceImpedance"
"MassFluxDensity","SpecificAcousticImpedance","A0E0L-2I0M1H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M1H0T-1D0","http://qudt.org/vocab/quantitykind/MassFluxDensity","http://qudt.org/vocab/quantitykind/SpecificAcousticImpedance"
"MassFluxDensity","SurgeImpedanceOfTheMedium","A0E0L-2I0M1H0T-1D0","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M1H0T-1D0","http://qudt.org/vocab/quantitykind/MassFluxDensity","http://qudt.org/vocab/quantitykind/SurgeImpedanceOfTheMedium"
